question_id,module_id,phase_id,q_num,question_type,prompt_en,prompt_zh,prompt_es,option_a_en,option_a_zh,option_a_es,option_b_en,option_b_zh,option_b_es,option_c_en,option_c_zh,option_c_es,option_d_en,option_d_zh,option_d_es,correct_option,explanation_a_en,explanation_a_zh,explanation_a_es,explanation_b_en,explanation_b_zh,explanation_b_es,explanation_c_en,explanation_c_zh,explanation_c_es,explanation_d_en,explanation_d_zh,explanation_d_es,fallback_tip_en,fallback_tip_zh,fallback_tip_es,difficulty,review_status,review_notes
sentence_structure_parallelism_q02,sentence_structure,parallelism,2,multiple_choice_single,Choose the parallel sentence:,Choose the parallel sentence:,Choose the parallel sentence:,"He is smart, hardworking, and has creativity.","He is smart, hardworking, and has creativity.","He is smart, hardworking, and has creativity.","He is smart, hardworking, and creative.","He is smart, hardworking, and creative.","He is smart, hardworking, and creative.","He is smart, works hard, and creative.","He is smart, works hard, and creative.","He is smart, works hard, and creative.","He has smart, hardworking, and creative.","He has smart, hardworking, and creative.","He has smart, hardworking, and creative.",B,"Has creativity = verb + noun, not adjective.",选项 A。,Opción A.,Correct! All adjectives = parallel.,正确！选项 B。,¡Correcto! Opción B.,"Works hard = verb phrase, breaks adjective pattern.",选项 C。,Opción C.,"Has smart = wrong (smart is adjective, not noun).",选项 D。,Opción D.,Parallel: all adjectives after is.,Parallel: all adjectives after is.,Parallel: all adjectives after is.,2,draft,
sentence_structure_production_q01,sentence_structure,prod,1,multiple_choice_single,Choose the correct sentence:,Choose the correct sentence:,Choose the correct sentence:,Me and John went to the cinema.,Me and John went to the cinema.,Me and John went to the cinema.,John and I went to the cinema.,John and I went to the cinema.,John and I went to the cinema.,John and me went to the cinema.,John and me went to the cinema.,John and me went to the cinema.,I and John went to the cinema.,I and John went to the cinema.,I and John went to the cinema.,B,"Me is object pronoun, not subject.",选项 A。,Opción A.,Correct! John and I = subject pronouns.,正确！选项 B。,¡Correcto! Opción B.,John and me = me is object pronoun.,选项 C。,Opción C.,I and John = correct grammar but impolite order.,选项 D。,Opción D.,Subject pronoun I + name order (other person first).,Subject pronoun I + name order (other person first).,Subject pronoun I + name order (other person first).,2,draft,
sentence_structure_production_q02,sentence_structure,prod,2,multiple_choice_single,"Choose the best combined sentence: ""The man is my neighbor. He is wearing a hat.""","Choose the best combined sentence: ""The man is my neighbor. He is wearing a hat.""","Choose the best combined sentence: ""The man is my neighbor. He is wearing a hat.""",The man is my neighbor he is wearing a hat.,The man is my neighbor he is wearing a hat.,The man is my neighbor he is wearing a hat.,The man wearing a hat is my neighbor.,The man wearing a hat is my neighbor.,The man wearing a hat is my neighbor.,The man is my neighbor wearing a hat.,The man is my neighbor wearing a hat.,The man is my neighbor wearing a hat.,Wearing a hat the man is my neighbor.,Wearing a hat the man is my neighbor.,Wearing a hat the man is my neighbor.,B,"Run-on, no conjunction.",选项 A。,Opción A.,Correct! Wearing a hat modifies the man.,正确！选项 B。,¡Correcto! Opción B.,Ambiguous — who is wearing the hat?,选项 C。,Opción C.,Awkward word order.,选项 D。,Opción D.,Participial phrase for combining.,Participial phrase for combining.,Participial phrase for combining.,2,draft,
advanced_emphasis_q01,advanced,emphasis,1,multiple_choice_single,"Not only ___ the exam, but she also got the highest score.","Not only ___ the exam, but she also got the highest score.","Not only ___ the exam, but she also got the highest score.",she passed,she passed,she passed,did she pass,did she pass,did she pass,she did pass,she did pass,she did pass,passed she,passed she,passed she,B,She passed = no inversion.,选项 A。,Opción A.,Correct! Did she pass = inversion after not only.,正确！选项 B。,¡Correcto! Opción B.,She did pass = emphasis but no inversion.,选项 C。,Opción C.,Passed she = wrong inversion.,选项 D。,Opción D.,Inversion after not only.,Inversion after not only.,Inversion after not only.,2,draft,
advanced_emphasis_q02,advanced,emphasis,2,multiple_choice_single,Rarely ___ such a beautiful sunset.,Rarely ___ such a beautiful sunset.,Rarely ___ such a beautiful sunset.,I have seen,I have seen,I have seen,have I seen,have I seen,have I seen,I saw,I saw,I saw,I see,I see,I see,B,I have seen = no inversion.,选项 A。,Opción A.,Correct! Have I seen = inversion after rarely.,正确！选项 B。,¡Correcto! Opción B.,"I saw = no inversion, wrong tense.",选项 C。,Opción C.,"I see = present, wrong meaning.",选项 D。,Opción D.,Inversion after rarely (negative adverb).,Inversion after rarely (negative adverb).,Inversion after rarely (negative adverb).,2,draft,
advanced_inversion_q01,advanced,inversion,1,multiple_choice_single,"___ known the truth, I would have acted differently.","___ known the truth, I would have acted differently.","___ known the truth, I would have acted differently.",If I had,If I had,If I had,Had I,Had I,Had I,If I,If I,If I,I had,I had,I had,B,"If I had = standard form, not inversion.",选项 A。,Opción A.,Correct! Had I known = inverted conditional.,正确！选项 B。,¡Correcto! Opción B.,If I = incomplete.,选项 C。,Opción C.,I had = no subordinator.,选项 D。,Opción D.,Inverted third conditional: Had + subject + past participle.,Inverted third conditional: Had + subject + past participle.,Inverted third conditional: Had + subject + past participle.,2,draft,
advanced_inversion_q02,advanced,inversion,2,multiple_choice_single,Only when the rain stopped ___ able to leave.,Only when the rain stopped ___ able to leave.,Only when the rain stopped ___ able to leave.,we were,we were,we were,were we,were we,were we,we had been,we had been,we had been,had we been,had we been,had we been,B,We were = no inversion.,选项 A。,Opción A.,Correct! Were we = inversion after only when.,正确！选项 B。,¡Correcto! Opción B.,We had been = wrong.,选项 C。,Opción C.,Had we been = wrong tense.,选项 D。,Opción D.,Inversion after only when.,Inversion after only when.,Inversion after only when.,2,draft,
advanced_substitution_q01,advanced,substitution,1,multiple_choice_single,"""Are you coming?"" ""I hope ___.""","""Are you coming?"" ""I hope ___.""","""Are you coming?"" ""I hope ___.""",it,it,it,so,so,so,that,that,that,this,this,this,B,It = wrong substitution.,选项 A。,Opción A.,Correct! I hope so = substitute for I hope I am coming.,正确！选项 B。,¡Correcto! Opción B.,That = incomplete.,选项 C。,Opción C.,This = wrong.,选项 D。,Opción D.,So as substitute for that-clause after hope/think/believe.,So as substitute for that-clause after hope/think/believe.,So as substitute for that-clause after hope/think/believe.,2,draft,
advanced_substitution_q02,advanced,substitution,2,multiple_choice_single,She asked me to help and I ___.,She asked me to help and I ___.,She asked me to help and I ___.,did,did,did,did so,did so,did so,so did,so did,so did,did it,did it,did it,B,"Did = too short, unclear.",选项 A。,Opción A.,Correct! Did so = substituted for helped.,正确！选项 B。,¡Correcto! Opción B.,So did = different meaning (so did I = me too).,选项 C。,Opción C.,Did it = possible but less formal.,选项 D。,Opción D.,Do so as verb phrase substitution.,Do so as verb phrase substitution.,Do so as verb phrase substitution.,2,draft,
advanced_register_q01,advanced,register,1,multiple_choice_single,Which is more formal?,Which is more formal?,Which is more formal?,Can I have a word with you?,Can I have a word with you?,Can I have a word with you?,May I have a word with you?,May I have a word with you?,May I have a word with you?,Could I have a word?,Could I have a word?,Could I have a word?,Let me talk to you.,Let me talk to you.,Let me talk to you.,B,Can = informal.,选项 A。,Opción A.,Correct! May = formal permission.,正确！选项 B。,¡Correcto! Opción B.,Could = polite but less formal than may.,选项 C。,Opción C.,Let me = informal/direct.,选项 D。,Opción D.,May is more formal than can/could for permission.,May is more formal than can/could for permission.,May is more formal than can/could for permission.,2,draft,
advanced_register_q02,advanced,register,2,multiple_choice_single,Which is the most formal closing for a business email?,Which is the most formal closing for a business email?,Which is the most formal closing for a business email?,Cheers,Cheers,Cheers,Yours sincerely,Yours sincerely,Yours sincerely,Best,Best,Best,See ya,See ya,See ya,B,Cheers = very informal.,选项 A。,Opción A.,Correct! Yours sincerely = formal.,正确！选项 B。,¡Correcto! Opción B.,Best = semi-formal.,选项 C。,Opción C.,See ya = extremely informal.,选项 D。,Opción D.,Yours sincerely is standard formal email closing.,Yours sincerely is standard formal email closing.,Yours sincerely is standard formal email closing.,2,draft,
advanced_cohesion_q01,advanced,cohesion,1,multiple_choice_single,"The company reported high profits. ___, share prices rose.","The company reported high profits. ___, share prices rose.","The company reported high profits. ___, share prices rose.",However,However,However,Consequently,Consequently,Consequently,Nevertheless,Nevertheless,Nevertheless,In contrast,In contrast,In contrast,B,"However = contrast, wrong.",选项 A。,Opción A.,Correct! Consequently = result.,正确！选项 B。,¡Correcto! Opción B.,Nevertheless = contrast.,选项 C。,Opción C.,In contrast = contrast.,选项 D。,Opción D.,Consequently for logical result between sentences.,Consequently for logical result between sentences.,Consequently for logical result between sentences.,2,draft,
advanced_cohesion_q02,advanced,cohesion,2,multiple_choice_single,"The first method is expensive. ___, it is highly effective.","The first method is expensive. ___, it is highly effective.","The first method is expensive. ___, it is highly effective.",Therefore,Therefore,Therefore,On the other hand,On the other hand,On the other hand,As a result,As a result,As a result,Consequently,Consequently,Consequently,B,"Therefore = result, wrong.",选项 A。,Opción A.,Correct! On the other hand = contrast.,正确！选项 B。,¡Correcto! Opción B.,As a result = result.,选项 C。,Opción C.,Consequently = result.,选项 D。,Opción D.,On the other hand for presenting a contrasting point.,On the other hand for presenting a contrasting point.,On the other hand for presenting a contrasting point.,2,draft,
advanced_nominalisation_q01,advanced,nominalisation,1,multiple_choice_single,The ___ of the new policy led to confusion.,The ___ of the new policy led to confusion.,The ___ of the new policy led to confusion.,introduce,introduce,introduce,introduction,introduction,introduction,introducing,introducing,introducing,introduced,introduced,introduced,B,"Introduce = verb, not noun.",选项 A。,Opción A.,Correct! Introduction = noun form.,正确！选项 B。,¡Correcto! Opción B.,"Introducing = gerund, not a pure noun.",选项 C。,Opción C.,Introduced = past participle.,选项 D。,Opción D.,Nominalisation: verb -> noun for formal/academic style.,Nominalisation: verb -> noun for formal/academic style.,Nominalisation: verb -> noun for formal/academic style.,2,draft,
advanced_hedging_q01,advanced,hedging,1,multiple_choice_single,It ___ that the experiment was successful.,It ___ that the experiment was successful.,It ___ that the experiment was successful.,seems,seems,seems,is,is,is,proves,proves,proves,shows,shows,shows,A,"Correct! It seems = hedging, less absolute.",正确！选项 A。,¡Correcto! Opción A.,Is = too definite.,选项 B。,Opción B.,Proves = too strong.,选项 C。,Opción C.,Shows = too direct.,选项 D。,Opción D.,Seem/appear for hedging (softening claims).,Seem/appear for hedging (softening claims).,Seem/appear for hedging (softening claims).,2,draft,
advanced_hedging_q02,advanced,hedging,2,multiple_choice_single,The results ___ to support the hypothesis.,The results ___ to support the hypothesis.,The results ___ to support the hypothesis.,are,are,are,seem,seem,seem,prove,prove,prove,show,show,show,B,Are = too definite.,选项 A。,Opción A.,Correct! Seem to = cautious claim.,正确！选项 B。,¡Correcto! Opción B.,Prove = too strong.,选项 C。,Opción C.,Show = too direct.,选项 D。,Opción D.,Tend/seem/appear for cautious academic language.,Tend/seem/appear for cautious academic language.,Tend/seem/appear for cautious academic language.,2,draft,
advanced_production_q01,advanced,prod,1,multiple_choice_single,Choose the most academic version:,Choose the most academic version:,Choose the most academic version:,A lot of people think climate change is bad.,A lot of people think climate change is bad.,A lot of people think climate change is bad.,There is widespread agreement that climate change poses significant risks.,There is widespread agreement that climate change poses significant risks.,There is widespread agreement that climate change poses significant risks.,Many people say climate change is a problem.,Many people say climate change is a problem.,Many people say climate change is a problem.,Lots of folks reckon climate change is not good.,Lots of folks reckon climate change is not good.,Lots of folks reckon climate change is not good.,B,A lot of + think + bad = informal.,选项 A。,Opción A.,Correct! Widespread agreement + poses risks = academic.,正确！选项 B。,¡Correcto! Opción B.,Many people say + problem = semi-formal.,选项 C。,Opción C.,Lots of folks reckon = very informal.,选项 D。,Opción D.,"Academic style: nominalisation, hedging, formal vocabulary.","Academic style: nominalisation, hedging, formal vocabulary.","Academic style: nominalisation, hedging, formal vocabulary.",2,draft,
