index,knowledge_point_id,module_id,phase_id,sort_order,objective_code,name_en,name_zh,name_es,objective_en,objective_zh,objective_es,difficulty_level,chinese_l1_risk,spanish_l1_risk,misconception_codes,review_status,review_notes
367,adv_reduction_production,advanced,adv_reduction,4,ADV-04-04,Reduced Clauses: Editing and production,简化从句：改错与产出,Cláusulas reducidas: Corrección y producción,Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_PRODUCTION_01|ADV_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
368,adv_nominal_form,advanced,adv_nominal,1,ADV-05-01,Nominalisation & Formal Style: Core form,名词化与正式语体：核心形式,Nominalización y estilo formal: Forma central,Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_FORM_01|ADV_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
369,adv_nominal_meaning,advanced,adv_nominal,2,ADV-05-02,Nominalisation & Formal Style: Meaning and use,名词化与正式语体：意义与用法,Nominalización y estilo formal: Significado y uso,Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_MEANING_01|ADV_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
370,adv_nominal_contrast,advanced,adv_nominal,3,ADV-05-03,Nominalisation & Formal Style: Contrast and misconception,名词化与正式语体：对比与易错点,Nominalización y estilo formal: Contraste y error frecuente,Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_CONTRAST_01|ADV_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
371,adv_nominal_production,advanced,adv_nominal,4,ADV-05-04,Nominalisation & Formal Style: Editing and production,名词化与正式语体：改错与产出,Nominalización y estilo formal: Corrección y producción,Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_PRODUCTION_01|ADV_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
372,adv_register_form,advanced,adv_register,1,ADV-06-01,Register & Politeness: Core form,语体与礼貌：核心形式,Registro y cortesía: Forma central,Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_FORM_01|ADV_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
373,adv_register_meaning,advanced,adv_register,2,ADV-06-02,Register & Politeness: Meaning and use,语体与礼貌：意义与用法,Registro y cortesía: Significado y uso,Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_MEANING_01|ADV_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
374,adv_register_contrast,advanced,adv_register,3,ADV-06-03,Register & Politeness: Contrast and misconception,语体与礼貌：对比与易错点,Registro y cortesía: Contraste y error frecuente,Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_CONTRAST_01|ADV_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
375,adv_register_production,advanced,adv_register,4,ADV-06-04,Register & Politeness: Editing and production,语体与礼貌：改错与产出,Registro y cortesía: Corrección y producción,Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_PRODUCTION_01|ADV_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
376,adv_idiomatic_form,advanced,adv_idiomatic,1,ADV-07-01,Idiomatic Grammar: Core form,地道语法结构：核心形式,Gramática idiomática: Forma central,Recognize and build the core form used in this phase.,识别并构建本阶段的核心形式。,Reconoce y construye la forma central de esta fase.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_FORM_01|ADV_FORM_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
377,adv_idiomatic_meaning,advanced,adv_idiomatic,2,ADV-07-02,Idiomatic Grammar: Meaning and use,地道语法结构：意义与用法,Gramática idiomática: Significado y uso,Choose the form according to the intended meaning and context.,根据目标意义和语境选择形式。,Elige la forma según el significado y el contexto.,1,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_MEANING_01|ADV_MEANING_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
378,adv_idiomatic_contrast,advanced,adv_idiomatic,3,ADV-07-03,Idiomatic Grammar: Contrast and misconception,地道语法结构：对比与易错点,Gramática idiomática: Contraste y error frecuente,Distinguish the target pattern from a plausible competing pattern.,区分目标结构与容易混淆的相近结构。,Distingue el patrón objetivo de una alternativa plausible.,2,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_CONTRAST_01|ADV_CONTRAST_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
379,adv_idiomatic_production,advanced,adv_idiomatic,4,ADV-07-04,Idiomatic Grammar: Editing and production,地道语法结构：改错与产出,Gramática idiomática: Corrección y producción,Correct or produce the target pattern without topic labels.,在没有主题标签提示时改正或产出目标结构。,Corrige o produce el patrón sin etiquetas temáticas.,3,中文高级书面表达与英语信息结构差异可能导致过度名词化、倒装误用或语体不匹配。,El español formal y英语 formal 的压缩、倒装和礼貌策略不同，可能产生过度迁移。,ADV_PRODUCTION_01|ADV_PRODUCTION_02,draft,Curriculum architecture approved; question-level content still requires separate pedagogy and bilingual review.
